ProfileM	Shape_Leng	ORIG_FID	POINT_X	POINT_Z	POINT_Y
3816.663	177.4932778	3	844980.5	1365464.23	286.32
3816.663	177.4932778	3	844981.6	1365463.85	286.42
3816.663	177.4932778	3	844982.36	1365463.58	286.58
3816.663	177.4932778	3	844983.13	1365463.31	286.61
3816.663	177.4932778	3	844983.9	1365463.03	286.63
3816.663	177.4932778	3	844984	1365463	286.63
3816.663	177.4932778	3	844984	1365463	286.63
3816.663	177.4932778	3	844984.62	1365462.65	286.66
3816.663	177.4932778	3	844986.05	1365461.85	286.68
3816.663	177.4932778	3	844986.76	1365461.45	286.65
3816.663	177.4932778	3	844987.76	1365460.89	286.58
3816.663	177.4932778	3	844988.48	1365460.49	286.52
3816.663	177.4932778	3	844989.49	1365459.92	286.5
3816.663	177.4932778	3	844990.2	1365459.52	286.82
3816.663	177.4932778	3	844991.62	1365458.73	287.46
3816.663	177.4932778	3	844993.05	1365457.93	288.1
3816.663	177.4932778	3	844993.76	1365457.53	288.55
3816.663	177.4932778	3	844994.77	1365456.96	289.03
3816.663	177.4932778	3	844995.48	1365456.57	289.49
3816.663	177.4932778	3	844996.19	1365456.17	289.7
3816.663	177.4932778	3	844996.9	1365455.77	290.03
3816.663	177.4932778	3	844997.61	1365455.37	290.13
3816.663	177.4932778	3	844998.33	1365454.97	290.2
3816.663	177.4932778	3	844999.04	1365454.57	290.31
3816.663	177.4932778	3	844999.75	1365454.17	290.4
3816.663	177.4932778	3	845001.17	1365453.37	290.55
3816.663	177.4932778	3	845001.89	1365452.97	290.6
3816.663	177.4932778	3	845002.6	1365452.57	290.64
3816.663	177.4932778	3	845003.31	1365452.17	290.8
3816.663	177.4932778	3	845004.32	1365451.61	290.92
3816.663	177.4932778	3	845005.03	1365451.21	291.08
3816.663	177.4932778	3	845006.04	1365450.65	291.58
3816.663	177.4932778	3	845006.75	1365450.25	291.82
3816.663	177.4932778	3	845008.18	1365449.45	292.57
3816.663	177.4932778	3	845008.89	1365449.05	292.83
3816.663	177.4932778	3	845009.6	1365448.65	293.33
3816.663	177.4932778	3	845010.31	1365448.25	293.75
3816.663	177.4932778	3	845011.32	1365447.69	293.88
3816.663	177.4932778	3	845012.03	1365447.29	293.92
3816.663	177.4932778	3	845013.04	1365446.72	293.95
3816.663	177.4932778	3	845016.6	1365444.72	294
3816.663	177.4932778	3	845018.74	1365443.53	294
3816.663	177.4932778	3	845019.45	1365443.13	293.96
3816.663	177.4932778	3	845020.45	1365442.56	293.96
3816.663	177.4932778	3	845021.16	1365442.17	293.93
3816.663	177.4932778	3	845022.18	1365441.6	293.9
3816.663	177.4932778	3	845022.89	1365441.2	293.88
3816.663	177.4932778	3	845024.31	1365440.4	293.85
3816.663	177.4932778	3	845025.02	1365440	293.84
3816.663	177.4932778	3	845025.74	1365439.6	293.84
3816.663	177.4932778	3	845026.45	1365439.2	293.82
3816.663	177.4932778	3	845027.45	1365438.64	293.81
3816.663	177.4932778	3	845028.17	1365438.24	293.8
3816.663	177.4932778	3	845029.17	1365437.68	293.79
3816.663	177.4932778	3	845029.88	1365437.28	293.79
3816.663	177.4932778	3	845030.59	1365436.88	293.78
3816.663	177.4932778	3	845031.31	1365436.48	293.78
3816.663	177.4932778	3	845032.02	1365436.08	293.79
3816.663	177.4932778	3	845032.73	1365435.68	293.79
3816.663	177.4932778	3	845033.44	1365435.28	293.81
3816.663	177.4932778	3	845035.58	1365434.08	293.85
3816.663	177.4932778	3	845037	1365433.29	293.89
3816.663	177.4932778	3	845037.72	1365432.89	293.91
3816.663	177.4932778	3	845039.44	1365431.92	293.97
3816.663	177.4932778	3	845040.15	1365431.52	293.99
3816.663	177.4932778	3	845040.86	1365431.12	294.02
3816.663	177.4932778	3	845041.58	1365430.72	294.03
3816.663	177.4932778	3	845042.29	1365430.32	294.05
3816.663	177.4932778	3	845043	1365429.92	294.08
3816.663	177.4932778	3	845044	1365429.36	294.16
3816.663	177.4932778	3	845044.72	1365428.96	294.3
3816.663	177.4932778	3	845045.73	1365428.4	294.43
3816.663	177.4932778	3	845046.44	1365428	294.54
3816.663	177.4932778	3	845047.15	1365427.6	294.59
3816.663	177.4932778	3	845047.86	1365427.2	294.64
3816.663	177.4932778	3	845048.58	1365426.8	294.64
3816.663	177.4932778	3	845049.29	1365426.4	294.63
3816.663	177.4932778	3	845050	1365426	294.58
3816.663	177.4932778	3	845050	1365426	294.59
3786.157	174.5708991	4	844917	1365549	294.03
3786.157	174.5708991	4	844917.89	1365548.25	294.04
3786.157	174.5708991	4	844919.8	1365546.67	294.04
3786.157	174.5708991	4	844920.43	1365546.14	294.05
3786.157	174.5708991	4	844921.97	1365544.86	294.05
3786.157	174.5708991	4	844922.86	1365544.11	294.05
3786.157	174.5708991	4	844923.76	1365543.36	293.93
3786.157	174.5708991	4	844925.03	1365542.31	293.84
3786.157	174.5708991	4	844925.67	1365541.78	293.81
3786.157	174.5708991	4	844926.94	1365540.72	293.77
3786.157	174.5708991	4	844928.2	1365539.66	293.8
3786.157	174.5708991	4	844929.47	1365538.61	293.84
3786.157	174.5708991	4	844930.74	1365537.55	293.87
3786.157	174.5708991	4	844932.01	1365536.49	293.89
3786.157	174.5708991	4	844932.65	1365535.96	293.92
3786.157	174.5708991	4	844933.91	1365534.9	293.95
3786.157	174.5708991	4	844935.18	1365533.85	293.98
3786.157	174.5708991	4	844936.08	1365533.1	294.01
3786.157	174.5708991	4	844936.98	1365532.35	294.04
3786.157	174.5708991	4	844937.87	1365531.6	294.06
3786.157	174.5708991	4	844938.51	1365531.08	294.08
3786.157	174.5708991	4	844939.78	1365530.02	294.12
3786.157	174.5708991	4	844945.01	1365525.66	294.12
3786.157	174.5708991	4	844945.64	1365525.13	294.11
3786.157	174.5708991	4	844946.27	1365524.6	294.11
3786.157	174.5708991	4	844946.91	1365524.08	294.05
3786.157	174.5708991	4	844947.81	1365523.33	293.98
3786.157	174.5708991	4	844948.44	1365522.8	293.95
3786.157	174.5708991	4	844949.08	1365522.27	293.86
3786.157	174.5708991	4	844949.71	1365521.74	293.8
3786.157	174.5708991	4	844950.35	1365521.21	293.62
3786.157	174.5708991	4	844950.98	1365520.68	293.49
3786.157	174.5708991	4	844951.62	1365520.15	293.32
3786.157	174.5708991	4	844952.25	1365519.62	292.95
3786.157	174.5708991	4	844952.89	1365519.1	292.75
3786.157	174.5708991	4	844953.52	1365518.57	292.33
3786.157	174.5708991	4	844954.41	1365517.82	291.52
3786.157	174.5708991	4	844955.31	1365517.08	290.14
3786.157	174.5708991	4	844955.94	1365516.55	289.68
3786.157	174.5708991	4	844956.58	1365516.02	289.26
3786.157	174.5708991	4	844957.21	1365515.49	288.58
3786.157	174.5708991	4	844957.85	1365514.96	288.35
3786.157	174.5708991	4	844958.48	1365514.43	287.99
3786.157	174.5708991	4	844959	1365514	287.86
3786.157	174.5708991	4	844959.12	1365513.91	287.83
3786.157	174.5708991	4	844959.77	1365513.4	287.55
3786.157	174.5708991	4	844960.69	1365512.67	287.18
3786.157	174.5708991	4	844961.61	1365511.95	287.04
3786.157	174.5708991	4	844962.26	1365511.44	287.04
3786.157	174.5708991	4	844962.9	1365510.93	287.05
3786.157	174.5708991	4	844963.55	1365510.42	287.08
3786.157	174.5708991	4	844964.48	1365509.7	287.13
3786.157	174.5708991	4	844965.39	1365508.98	287.19
3786.157	174.5708991	4	844966.31	1365508.25	287.24
3786.157	174.5708991	4	844966.96	1365507.74	287.29
3786.157	174.5708991	4	844967.61	1365507.23	287.32
3786.157	174.5708991	4	844968.26	1365506.72	287.34
3786.157	174.5708991	4	844969.18	1365506	287.2
3786.157	174.5708991	4	844970.09	1365505.28	287.07
3786.157	174.5708991	4	844971.39	1365504.26	286.89
3786.157	174.5708991	4	844971.89	1365503.87	286.84
3786.157	174.5708991	4	844972.04	1365503.75	286.77
3786.157	174.5708991	4	844973	1365503	286.64
3786.157	174.5708991	4	844973.34	1365502.74	286.6
3786.157	174.5708991	4	844974.27	1365502.02	286.6
3786.157	174.5708991	4	844975.2	1365501.31	286.39
3786.157	174.5708991	4	844975.85	1365500.81	286.32
3786.157	174.5708991	4	844976.51	1365500.3	286.22
3786.157	174.5708991	4	844977.16	1365499.8	286.13
3786.157	174.5708991	4	844978.09	1365499.08	286.04
3786.157	174.5708991	4	844979.01	1365498.37	286
3786.157	174.5708991	4	844980.32	1365497.37	285.95
3786.157	174.5708991	4	844980.98	1365496.86	285.93
3786.157	174.5708991	4	844981.63	1365496.36	285.89
3786.157	174.5708991	4	844982.29	1365495.86	285.87
3786.157	174.5708991	4	844983.22	1365495.14	285.83
3786.157	174.5708991	4	844984.14	1365494.43	285.83
3786.157	174.5708991	4	844984.79	1365493.93	285.81
3786.157	174.5708991	4	844985.45	1365493.42	285.82
3786.157	174.5708991	4	844986	1365493	285.82
3786.157	174.5708991	4	844986.1	1365492.92	285.82
3786.157	174.5708991	4	844987.02	1365492.2	285.82
3786.157	174.5708991	4	844987.94	1365491.48	285.83
3786.157	174.5708991	4	844988.59	1365490.97	285.82
3786.157	174.5708991	4	844989.24	1365490.46	285.83
3786.157	174.5708991	4	844990.8	1365489.23	285.83
3786.157	174.5708991	4	844992.64	1365487.78	285.86
3786.157	174.5708991	4	844993.29	1365487.27	285.86
3786.157	174.5708991	4	844993.94	1365486.76	285.88
3786.157	174.5708991	4	844994.59	1365486.25	285.91
3786.157	174.5708991	4	844995.51	1365485.53	285.97
3786.157	174.5708991	4	844996.43	1365484.81	286
3786.157	174.5708991	4	844997.73	1365483.79	286.09
3786.157	174.5708991	4	844998.38	1365483.28	286.16
3786.157	174.5708991	4	844999.03	1365482.77	286.19
3786.157	174.5708991	4	844999.67	1365482.26	286.28
3786.157	174.5708991	4	845000	1365482	286.41
3786.157	174.5708991	4	845000.59	1365481.54	286.64
3786.157	174.5708991	4	845000.62	1365481.52	286.64
3786.157	174.5708991	4	845001.51	1365480.81	286.62
3786.157	174.5708991	4	845002.82	1365479.8	286.62
3786.157	174.5708991	4	845003.47	1365479.29	286.61
3786.157	174.5708991	4	845004.38	1365478.57	286.61
3786.157	174.5708991	4	845005.31	1365477.85	286.58
3786.157	174.5708991	4	845006.22	1365477.13	286.56
3786.157	174.5708991	4	845006.87	1365476.62	286.56
3786.157	174.5708991	4	845007.52	1365476.11	286.67
3786.157	174.5708991	4	845008.17	1365475.6	286.92
3786.157	174.5708991	4	845009.09	1365474.88	287.34
3786.157	174.5708991	4	845010.02	1365474.16	287.81
3786.157	174.5708991	4	845010.67	1365473.65	288.19
3786.157	174.5708991	4	845011.32	1365473.14	289.19
3786.157	174.5708991	4	845011.97	1365472.63	289.83
3786.157	174.5708991	4	845012.62	1365472.13	289.9
3786.157	174.5708991	4	845013.27	1365471.62	290.01
3786.157	174.5708991	4	845014.18	1365470.9	290.17
3786.157	174.5708991	4	845015.11	1365470.18	290.28
3786.157	174.5708991	4	845016.41	1365469.16	290.44
3786.157	174.5708991	4	845017.06	1365468.65	290.53
3786.157	174.5708991	4	845017.98	1365467.93	290.62
3786.157	174.5708991	4	845018.9	1365467.21	290.66
3786.157	174.5708991	4	845019.82	1365466.49	290.68
3786.157	174.5708991	4	845020.47	1365465.98	290.7
3786.157	174.5708991	4	845021.12	1365465.47	290.71
3786.157	174.5708991	4	845021.77	1365464.96	290.76
3786.157	174.5708991	4	845022.68	1365464.25	291.13
3786.157	174.5708991	4	845023	1365464	291.32
3786.157	174.5708991	4	845023.62	1365463.55	291.69
3786.157	174.5708991	4	845024.29	1365463.06	292.27
3786.157	174.5708991	4	845024.96	1365462.57	292.52
3786.157	174.5708991	4	845025.63	1365462.09	292.83
3786.157	174.5708991	4	845026.57	1365461.4	293.12
3786.157	174.5708991	4	845027.24	1365460.92	293.2
3786.157	174.5708991	4	845027.91	1365460.43	293.29
3786.157	174.5708991	4	845028.57	1365459.95	293.46
3786.157	174.5708991	4	845029.91	1365458.97	293.77
3786.157	174.5708991	4	845030.86	1365458.28	293.83
3786.157	174.5708991	4	845031.53	1365457.8	293.81
3786.157	174.5708991	4	845032.19	1365457.31	293.76
3786.157	174.5708991	4	845032.86	1365456.83	293.7
3786.157	174.5708991	4	845033.8	1365456.14	293.64
3786.157	174.5708991	4	845034	1365456	293.64
3786.157	174.5708991	4	845034.54	1365455.77	293.65
3786.157	174.5708991	4	845036.05	1365455.11	293.65
3786.157	174.5708991	4	845037.88	1365454.31	293.65
3786.157	174.5708991	4	845038.63	1365453.99	293.67
3786.157	174.5708991	4	845039.71	1365453.52	293.65
3786.157	174.5708991	4	845040.47	1365453.19	293.66
3786.157	174.5708991	4	845041.22	1365452.86	293.66
3786.157	174.5708991	4	845041.98	1365452.53	293.67
3786.157	174.5708991	4	845042.74	1365452.2	293.67
3786.157	174.5708991	4	845043.5	1365451.87	293.69
3786.157	174.5708991	4	845044.25	1365451.54	293.69
3786.157	174.5708991	4	845045.01	1365451.21	293.71
3786.157	174.5708991	4	845045.77	1365450.88	293.68
3786.157	174.5708991	4	845048.04	1365449.9	293.73
3786.157	174.5708991	4	845048.8	1365449.57	293.74
3786.157	174.5708991	4	845049.55	1365449.24	293.76
3786.157	174.5708991	4	845050.31	1365448.91	293.8
3786.157	174.5708991	4	845051.07	1365448.58	293.85
3786.157	174.5708991	4	845052.14	1365448.11	293.91
3786.157	174.5708991	4	845052.89	1365447.78	293.95
3786.157	174.5708991	4	845053.97	1365447.32	294
3786.157	174.5708991	4	845054.73	1365446.99	294.06
3786.157	174.5708991	4	845055.49	1365446.66	294.08
3786.157	174.5708991	4	845057	1365446	294.17
3751.675	164.0620397	5	844928	1365577	294
3751.675	164.0620397	5	844928	1365577	293.99
3751.675	164.0620397	5	844928.88	1365576.3	293.95
3751.675	164.0620397	5	844929.51	1365575.8	293.94
3751.675	164.0620397	5	844930.14	1365575.3	293.9
3751.675	164.0620397	5	844930.77	1365574.8	293.86
3751.675	164.0620397	5	844931.66	1365574.09	293.81
3751.675	164.0620397	5	844932.54	1365573.39	293.75
3751.675	164.0620397	5	844933.43	1365572.68	293.71
3751.675	164.0620397	5	844934.68	1365571.68	293.65
3751.675	164.0620397	5	844936.57	1365570.19	293.56
3751.675	164.0620397	5	844938.08	1365568.98	293.51
3751.675	164.0620397	5	844938.7	1365568.48	293.49
3751.675	164.0620397	5	844939.33	1365567.99	293.48
3751.675	164.0620397	5	844939.96	1365567.49	293.48
3751.675	164.0620397	5	844940.59	1365566.99	293.47
3751.675	164.0620397	5	844941.84	1365565.99	293.47
3751.675	164.0620397	5	844942.73	1365565.28	293.46
3751.675	164.0620397	5	844943.98	1365564.28	293.46
3751.675	164.0620397	5	844944.61	1365563.79	293.47
3751.675	164.0620397	5	844946.49	1365562.29	293.47
3751.675	164.0620397	5	844947.12	1365561.79	293.49
3751.675	164.0620397	5	844948	1365561.09	293.5
3751.675	164.0620397	5	844949.26	1365560.09	293.53
3751.675	164.0620397	5	844949.89	1365559.59	293.54
3751.675	164.0620397	5	844950.51	1365559.09	293.54
3751.675	164.0620397	5	844951.14	1365558.59	293.56
3751.675	164.0620397	5	844952.39	1365557.6	293.59
3751.675	164.0620397	5	844953.28	1365556.89	293.63
3751.675	164.0620397	5	844953.91	1365556.39	293.64
3751.675	164.0620397	5	844954.53	1365555.89	293.67
3751.675	164.0620397	5	844956.41	1365554.4	293.75
3751.675	164.0620397	5	844957.04	1365553.9	293.76
3751.675	164.0620397	5	844957.67	1365553.4	293.8
3751.675	164.0620397	5	844958.56	1365552.69	293.85
3751.675	164.0620397	5	844959.81	1365551.69	293.87
3751.675	164.0620397	5	844960.44	1365551.2	293.87
3751.675	164.0620397	5	844961.07	1365550.7	293.86
3751.675	164.0620397	5	844962.95	1365549.2	293.86
3751.675	164.0620397	5	844963.83	1365548.5	293.89
3751.675	164.0620397	5	844964.46	1365548	293.88
3751.675	164.0620397	5	844965.09	1365547.5	293.88
3751.675	164.0620397	5	844966.34	1365546.5	293.84
3751.675	164.0620397	5	844966.97	1365546	293.79
3751.675	164.0620397	5	844967.86	1365545.29	293.52
3751.675	164.0620397	5	844968.74	1365544.59	293
3751.675	164.0620397	5	844969.63	1365543.89	292.5
3751.675	164.0620397	5	844970.25	1365543.39	291.94
3751.675	164.0620397	5	844970.88	1365542.89	291.72
3751.675	164.0620397	5	844971.51	1365542.39	291.47
3751.675	164.0620397	5	844972	1365542	291.41
3751.675	164.0620397	5	844972.43	1365541.72	291.37
3751.675	164.0620397	5	844973.38	1365541.11	291.08
3751.675	164.0620397	5	844974.05	1365540.68	290.6
3751.675	164.0620397	5	844975.4	1365539.81	289.75
3751.675	164.0620397	5	844976.75	1365538.95	289.15
3751.675	164.0620397	5	844977.42	1365538.51	288.33
3751.675	164.0620397	5	844978.38	1365537.9	287.88
3751.675	164.0620397	5	844979.05	1365537.46	287.42
3751.675	164.0620397	5	844979.73	1365537.03	287.17
3751.675	164.0620397	5	844980.4	1365536.6	286.73
3751.675	164.0620397	5	844981.35	1365535.99	286.56
3751.675	164.0620397	5	844982.03	1365535.55	286.53
3751.675	164.0620397	5	844983.38	1365534.69	286.47
3751.675	164.0620397	5	844984.05	1365534.25	286.44
3751.675	164.0620397	5	844984.72	1365533.82	286.38
3751.675	164.0620397	5	844985.4	1365533.39	286.32
3751.675	164.0620397	5	844986	1365533	286.3
3751.675	164.0620397	5	844986	1365533	286.3
3751.675	164.0620397	5	844986.38	1365532.81	286.22
3751.675	164.0620397	5	844987.09	1365532.45	286.1
3751.675	164.0620397	5	844988.53	1365531.74	285.68
3751.675	164.0620397	5	844989.24	1365531.38	285.55
3751.675	164.0620397	5	844989.96	1365531.02	285.46
3751.675	164.0620397	5	844990.68	1365530.66	285.43
3751.675	164.0620397	5	844991.39	1365530.3	285.56
3751.675	164.0620397	5	844992.83	1365529.59	285.71
3751.675	164.0620397	5	844993.54	1365529.23	285.81
3751.675	164.0620397	5	844994.26	1365528.87	285.85
3751.675	164.0620397	5	844994.98	1365528.51	285.87
3751.675	164.0620397	5	844995.69	1365528.15	285.88
3751.675	164.0620397	5	844996.41	1365527.79	285.9
3751.675	164.0620397	5	844997.13	1365527.44	285.92
3751.675	164.0620397	5	844997.84	1365527.08	285.95
3751.675	164.0620397	5	844998.56	1365526.72	285.96
3751.675	164.0620397	5	844999.28	1365526.36	285.99
3751.675	164.0620397	5	844999.99	1365526	286.01
3751.675	164.0620397	5	845000	1365526	286.01
3751.675	164.0620397	5	845000.61	1365525.49	286.02
3751.675	164.0620397	5	845001.22	1365524.97	286.06
3751.675	164.0620397	5	845002.08	1365524.24	286.09
3751.675	164.0620397	5	845002.94	1365523.51	286.12
3751.675	164.0620397	5	845004.17	1365522.47	286.15
3751.675	164.0620397	5	845004.78	1365521.96	286.17
3751.675	164.0620397	5	845006	1365520.92	286.2
3751.675	164.0620397	5	845006.87	1365520.19	286.22
3751.675	164.0620397	5	845007.73	1365519.46	286.22
3751.675	164.0620397	5	845008.6	1365518.72	286.13
3751.675	164.0620397	5	845009.21	1365518.2	286.1
3751.675	164.0620397	5	845009.83	1365517.69	286.05
3751.675	164.0620397	5	845010.44	1365517.17	285.99
3751.675	164.0620397	5	845011.66	1365516.13	285.9
3751.675	164.0620397	5	845012.52	1365515.4	285.82
3751.675	164.0620397	5	845013	1365515	285.79
3751.675	164.0620397	5	845013.46	1365514.78	285.76
3751.675	164.0620397	5	845014.19	1365514.44	285.76
3751.675	164.0620397	5	845014.92	1365514.11	285.75
3751.675	164.0620397	5	845015.64	1365513.77	285.75
3751.675	164.0620397	5	845016.37	1365513.43	285.73
3751.675	164.0620397	5	845017.39	1365512.95	285.71
3751.675	164.0620397	5	845018.12	1365512.61	285.71
3751.675	164.0620397	5	845019.14	1365512.13	285.69
3751.675	164.0620397	5	845020.6	1365511.46	285.67
3751.675	164.0620397	5	845021.32	1365511.12	285.67
3751.675	164.0620397	5	845022.05	1365510.78	285.75
3751.675	164.0620397	5	845023.08	1365510.3	285.83
3751.675	164.0620397	5	845023.8	1365509.96	285.96
3751.675	164.0620397	5	845024.83	1365509.48	286.04
3751.675	164.0620397	5	845025.55	1365509.14	286.12
3751.675	164.0620397	5	845027.01	1365508.46	286.2
3751.675	164.0620397	5	845027.73	1365508.12	286.49
3751.675	164.0620397	5	845028	1365508	286.51
3751.675	164.0620397	5	845028	1365508	286.51
3751.675	164.0620397	5	845028.68	1365507.5	286.63
3751.675	164.0620397	5	845029.32	1365507.02	286.69
3751.675	164.0620397	5	845029.97	1365506.55	286.71
3751.675	164.0620397	5	845030.61	1365506.07	286.76
3751.675	164.0620397	5	845031.52	1365505.4	286.83
3751.675	164.0620397	5	845032.17	1365504.93	286.86
3751.675	164.0620397	5	845033.46	1365503.98	286.91
3751.675	164.0620397	5	845037.59	1365500.93	286.91
3751.675	164.0620397	5	845038.88	1365499.98	286.96
3751.675	164.0620397	5	845039.8	1365499.3	286.99
3751.675	164.0620397	5	845040.45	1365498.83	287
3751.675	164.0620397	5	845041.09	1365498.35	287.04
3751.675	164.0620397	5	845041.74	1365497.88	287.09
3751.675	164.0620397	5	845042.65	1365497.21	287.17
3751.675	164.0620397	5	845043.56	1365496.53	287.22
3751.675	164.0620397	5	845044.85	1365495.58	287.31
3751.675	164.0620397	5	845045.5	1365495.11	287.38
3751.675	164.0620397	5	845046.41	1365494.44	287.59
3751.675	164.0620397	5	845047	1365494	287.69
3751.675	164.0620397	5	845047.06	1365493.97	287.7
3751.675	164.0620397	5	845047.75	1365493.58	287.82
3751.675	164.0620397	5	845048.45	1365493.18	288.04
3751.675	164.0620397	5	845049.85	1365492.4	288.38
3751.675	164.0620397	5	845050.55	1365492	288.6
3751.675	164.0620397	5	845051.54	1365491.45	288.84
3751.675	164.0620397	5	845052.24	1365491.05	289.32
3751.675	164.0620397	5	845053.63	1365490.27	290.2
3751.675	164.0620397	5	845054.33	1365489.88	290.49
3751.675	164.0620397	5	845055.03	1365489.48	290.79
3751.675	164.0620397	5	845055.73	1365489.09	291.37
3751.675	164.0620397	5	845057.13	1365488.3	292.22
3751.675	164.0620397	5	845057.82	1365487.91	292.53
3751.675	164.0620397	5	845058.81	1365487.36	292.66
3751.675	164.0620397	5	845059.51	1365486.96	292.79
3751.675	164.0620397	5	845060.21	1365486.57	292.85
